date,score
18-Mar-21,0.4785
20-Mar-21,0.4401
21-Mar-21,0.30075
22-Mar-21,0.55825
23-Mar-21,0.09316
24-Mar-21,0.12775
25-Mar-21,0.444875
26-Mar-21,0.4513
27-Mar-21,0.6005
28-Mar-21,-0.1277
30-Mar-21,0.5854
31-Mar-21,0.1928
1-Apr-21,-0.2515
2-Apr-21,0.319
5-Apr-21,0.37475
8-Apr-21,0.248866667
9-Apr-21,0.1878
12-Apr-21,-0.1035
14-Apr-21,0.0409
15-Apr-21,0.1824
